Quinn Cook,5,2017,2021,188,2652,479,1039,180,441,62,78,46,314,298,52,7,135,201,1200,.461,.408,.795,14.1,6.4,1.7,1.6,0.3,0.0,"Mar 23, 1993",Washington
Adrian Dantley*,15,1977,1991,955,34151,8169,15121,7,41,6832,8351,2207,5455,2830,944,150,2503,2550,23177,.540,,.818,35.8,24.3,5.7,3.0,1.0,0.2,"Feb 28, 1955",Washington
Ed Davis,12,2011,2022,722,13756,1773,3128,0,4,745,1277,1590,4616,539,349,566,532,1749,4291,.567,.000,.583,19.1,5.9,6.4,0.7,0.5,0.8,"Jun 5, 1989",Washington
Johnny Dawkins,9,1987,1995,541,14859,2361,5175,180,545,1082,1262,333,1336,2997,618,29,1108,837,5984,.456,.330,.857,27.5,11.1,2.5,5.5,1.1,0.1,"Sep 28, 1963",Washington
Marcus Derrickson,1,2019,2019,11,67,16,33,10,20,4,5,8,13,1,0,1,3,9,46,.485,.500,.800,6.1,4.2,1.2,0.1,0.0,0.1,"Feb 1, 1996",Washington
Sherman Douglas,12,1990,2001,765,21148,3335,6886,154,576,1601,2361,558,1672,4536,785,76,1761,1615,8425,.484,.267,.678,27.6,11.0,2.2,5.9,1.0,0.1,"Sep 15, 1966",Washington
Kevin Durant,16,2008,2024,1061,38972,9950,19875,2031,5248,6993,7910,717,7454,4645,1124,1196,3364,2033,28924,.501,.387,.884,36.7,27.3,7.0,4.4,1.1,1.1,"Sep 29, 1988",Washington
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Duren,3,1981,1983,201,2947,317,729,3,25,75,100,60,226,411,104,11,205,400,712,.435,.120,.750,14.7,3.5,1.1,2.0,0.5,0.1,"Oct 30, 1958",Washington
Blue Edwards,10,1990,1999,704,18409,3021,6362,304,908,1239,1590,698,2376,1409,728,297,1187,1923,7585,.475,.335,.779,26.1,10.8,3.4,2.0,1.0,0.4,"Oct 31, 1965",Washington
Sharrod Ford,1,2006,2006,3,13,2,3,0,0,0,0,1,3,0,0,1,2,7,4,.667,,,4.3,1.3,1.0,0.0,0.0,0.3,"Jan 9, 1982",Washington
Luka Garza,3,2022,2024,85,754,165,338,39,120,97,138,110,194,42,16,9,38,122,466,.488,.325,.703,8.9,5.5,2.3,0.5,0.2,0.1,"Dec 27, 1998",Washington
Claude Gregory,2,1986,1988,25,315,62,136,0,1,12,36,39,97,16,10,13,24,38,136,.456,.000,.333,12.6,5.4,3.9,0.6,0.4,0.5,"Dec 26, 1958",Washington
Fred Hetzel,6,1966,1971,416,8885,1789,4246,,,1080,1322,,2444,462,,,,1107,4658,.421,,.817,21.4,11.2,5.9,1.1,,,"Jul 21, 1942",Washington
Donald Hodge,5,1992,1996,249,3501,462,1057,4,14,254,357,306,809,191,84,95,236,531,1182,.437,.286,.711,14.1,4.7,3.2,0.8,0.3,0.4,"Feb 25, 1969",Washington
Tom Hoover,5,1964,1969,223,4277,480,1075,4,12,347,554,145,1388,237,,,311,748,1311,.447,,.626,19.2,5.9,6.2,1.1,,,"Jan 23, 1941",Washington
John Hummer,6,1971,1976,327,7420,875,1998,,,498,950,133,1733,543,42,38,,900,2248,.438,,.524,22.7,6.9,5.3,1.7,0.3,0.3,"May 4, 1948",Washington
Frank Jackson,5,2019,2023,214,3873,656,1557,247,743,257,327,82,392,222,84,16,169,311,1816,.421,.332,.786,18.1,8.5,1.8,1.0,0.4,0.1,"May 4, 1998",Washington
Mike Jackson,4,1973,1976,264,5918,1055,2077,4,15,569,743,556,1506,254,117,63,538,882,2683,.508,.267,.766,22.4,10.2,5.7,1.0,0.5,0.3,"Jul 31, 1949",Washington
Chris Johnson,3,2011,2013,71,597,77,137,0,0,51,73,47,132,13,16,46,38,103,205,.562,,.699,8.4,2.9,1.9,0.2,0.2,0.6,"Jul 15, 1985",Washington
DerMarr Johnson,7,2001,2008,344,5930,770,1872,274,815,307,389,192,769,304,198,149,349,598,2121,.411,.336,.789,17.2,6.2,2.2,0.9,0.6,0.4,"May 5, 1980",Washington
Anthony Jones,3,1987,1990,164,1704,234,595,15,49,111,150,87,214,119,85,38,96,176,594,.393,.306,.740,10.4,3.6,1.3,0.7,0.5,0.2,"Sep 13, 1962",Washington
Collis Jones,4,1972,1975,298,6231,955,2105,6,28,510,727,660,1409,338,126,46,335,707,2426,.454,.214,.702,20.9,8.1,4.7,1.1,0.9,0.3,"Jul 3, 1949",Washington
Johnny Jones,2,1968,1969,80,924,167,466,0,3,83,139,54,231,60,,,39,113,417,.358,,.597,11.6,5.2,2.9,0.8,,,"Mar 12, 1943",Washington
Eddie Jordan,7,1978,1984,420,8507,1349,3256,22,98,694,909,216,788,1595,766,96,897,893,3414,.414,,.763,20.3,8.1,1.9,3.8,1.8,0.2,"Jan 29, 1955",Washington
Tim Legler,10,1990,2000,310,5253,762,1705,260,603,398,474,128,481,402,149,41,194,509,2182,.447,.431,.840,16.9,7.0,1.6,1.3,0.5,0.1,"Dec 26, 1966",Washington
Cedric Lewis,1,1996,1996,3,4,2,3,0,0,0,0,2,2,0,1,0,0,0,4,.667,,,1.3,1.3,0.7,0.0,0.3,0.0,"Sep 24, 1969",Washington
Gene Littles,6,1970,1975,450,11310,1606,3373,25,104,829,1124,578,1475,1336,277,21,650,1048,4066,.476,.240,.738,25.1,9.0,3.3,3.0,1.2,0.1,"Jun 29, 1943",Washington
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sidney Lowe,4,1984,1990,193,3422,198,540,4,30,162,212,81,335,749,191,9,191,282,562,.367,.133,.764,17.7,2.9,1.7,3.9,1.0,0.0,"Jan 21, 1960",Washington
John Lucas III,8,2006,2017,242,2927,454,1185,163,474,76,99,57,237,362,88,2,128,195,1147,.383,.344,.768,12.1,4.7,1.0,1.5,0.4,0.0,"Nov 21, 1982",Washington
Bill Martin,3,1986,1988,84,860,168,374,0,9,61,75,53,136,58,30,9,74,129,397,.449,.000,.813,10.2,4.7,1.6,0.7,0.4,0.1,"Aug 16, 1962",Washington
Roger Mason,10,2003,2014,518,9147,1196,2933,594,1549,303,350,78,897,677,189,75,370,709,3289,.408,.383,.866,17.7,6.3,1.7,1.3,0.4,0.1,"Sep 10, 1980",Washington
Mike Morrison,1,1990,1990,36,153,23,68,2,7,24,30,7,20,11,2,0,23,20,72,.338,.286,.800,4.3,2.0,0.6,0.3,0.1,0.0,"Aug 16, 1967",Washington
Lawrence Moten,3,1996,1998,119,1814,286,701,59,197,116,178,80,181,182,77,32,126,143,747,.408,.299,.652,15.2,6.3,1.5,1.5,0.6,0.3,"Mar 25, 1972",Washington
Moochie Norris,9,1997,2006,445,7640,816,2033,116,406,524,708,209,868,1233,321,19,524,484,2272,.401,.286,.740,17.2,5.1,2.0,2.8,0.7,0.0,"Jul 27, 1973",Washington
Patrick Patterson,11,2011,2021,719,14923,1871,4185,630,1709,410,543,822,2799,736,368,296,450,1116,4782,.447,.369,.755,20.8,6.7,3.9,1.0,0.5,0.4,"Mar 14, 1989",Washington
Curtis Perry,8,1971,1978,480,13656,1904,4188,,,770,1101,1022,4239,906,379,291,63,1670,4578,.455,,.699,28.5,9.5,8.8,1.9,1.2,0.9,"Sep 13, 1948",Washington
Jamorko Pickett,1,2022,2022,13,176,18,50,13,39,1,2,6,32,7,0,7,5,12,50,.360,.333,.500,13.5,3.8,2.5,0.5,0.0,0.5,"Dec 24, 1997",Washington
Dominic Pressley,1,1989,1989,13,124,9,31,0,2,5,9,3,15,26,4,0,11,11,23,.290,.000,.556,9.5,1.8,1.2,2.0,0.3,0.0,"May 30, 1964",Washington
Don Reid,8,1996,2003,403,5374,583,1099,0,1,288,438,437,1169,143,182,282,253,1135,1454,.530,.000,.658,13.3,3.6,2.9,0.4,0.5,0.7,"Dec 30, 1973",Washington
Bernard Robinson,3,2005,2007,128,1909,212,508,5,31,147,187,86,315,126,109,16,110,215,576,.417,.161,.786,14.9,4.5,2.5,1.0,0.9,0.1,"Dec 26, 1980",Washington
Thomas Robinson,5,2013,2017,313,4204,640,1361,0,6,248,491,542,1507,190,161,111,319,546,1528,.470,.000,.505,13.4,4.9,4.8,0.6,0.5,0.4,"Mar 17, 1991",Washington
Craig Shelton,2,1981,1982,59,607,102,225,0,1,36,60,60,141,27,19,5,61,131,240,.453,.000,.600,10.3,4.1,2.4,0.5,0.3,0.1,"May 1, 1957",Washington
Tom Sluby,1,1985,1985,31,151,30,58,0,2,13,21,5,12,16,3,0,11,18,73,.517,.000,.619,4.9,2.4,0.4,0.5,0.1,0.0,"Feb 18, 1962",Washington
Charles Smith,3,1990,1996,73,588,65,150,0,10,56,83,14,76,115,37,3,44,89,186,.433,.000,.675,8.1,2.5,1.0,1.6,0.5,0.0,"Nov 29, 1967",Washington
Michael Smith,7,1995,2001,449,10552,950,1767,1,7,626,1183,1122,3193,661,361,248,526,1137,2527,.538,.143,.529,23.5,5.6,7.1,1.5,0.8,0.6,"Mar 28, 1972",Washington
Donell Taylor,2,2006,2007,98,834,109,276,7,34,41,64,30,106,90,47,7,59,81,266,.395,.206,.641,8.5,2.7,1.1,0.9,0.5,0.1,"Jul 26, 1982",Washington
Fatty Taylor,8,1970,1977,640,17706,1963,4481,29,141,1143,1692,1009,2524,2563,935,56,1516,2003,5098,.438,,.676,27.7,8.0,3.9,4.0,2.4,0.2,"Mar 13, 1946",Washington
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Thompson*,2,1965,1966,74,771,98,239,,,66,111,,260,19,,,,156,262,.410,,.595,10.4,3.5,3.5,0.3,,,"Sep 2, 1941",Washington
John Tresvant,9,1965,1973,559,12296,1920,4256,,,1278,1843,,3546,806,,,,1754,5118,.451,,.693,22.0,9.2,6.3,1.4,,,"Nov 6, 1939",Washington
Anthony Tucker,1,1995,1995,62,982,96,210,0,1,51,83,44,170,68,46,11,56,129,243,.457,.000,.614,15.8,3.9,2.7,1.1,0.7,0.2,"Apr 4, 1969",Washington
John Turner,1,1992,1992,42,345,43,98,0,0,31,59,38,78,12,6,4,32,40,117,.439,,.525,8.2,2.8,1.9,0.3,0.1,0.1,"Nov 30, 1967",Washington
Ben Warley,8,1963,1970,436,8304,1267,3032,98,345,1054,1403,77,2436,356,,,250,1292,3686,.418,,.751,19.0,8.5,5.6,0.8,,,"Sep 4, 1936",Washington
Don Washington,2,1975,1976,56,496,91,201,0,2,38,56,45,102,33,13,20,52,111,220,.453,.000,.679,8.9,3.9,1.8,0.6,0.2,0.4,"Apr 22, 1952",Washington
Kermit Washington,10,1974,1988,507,12815,1778,3382,0,4,1110,1691,1522,4232,695,403,550,629,1630,4666,.526,,.656,25.3,9.2,8.3,1.4,0.8,1.1,"Sep 17, 1951",Washington
Stan Washington,1,1975,1975,1,4,0,1,,,0,0,0,0,0,0,0,,1,0,.000,,,4.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 1952",Washington
Delonte West,8,2005,2012,432,11842,1601,3571,376,1012,620,751,213,1265,1540,465,179,702,828,4198,.448,.372,.826,27.4,9.7,2.9,3.6,1.1,0.4,"Jul 26, 1983",Washington
James White,3,2007,2013,67,583,71,162,17,50,23,34,8,68,35,17,6,25,53,182,.438,.340,.676,8.7,2.7,1.0,0.5,0.3,0.1,"Oct 21, 1982",Washington
Hawkeye Whitney,2,1981,1982,70,1048,174,377,2,7,54,72,42,146,87,59,7,62,129,404,.462,.286,.750,15.0,5.8,2.1,1.2,0.8,0.1,"Jun 22, 1957",Washington
Bernie Williams,5,1970,1974,283,5167,1074,2645,29,125,445,540,111,523,556,1,0,264,531,2622,.406,,.824,18.3,9.3,1.8,2.0,0.2,0.0,"Dec 30, 1945",Washington
Jerome Williams,9,1997,2005,587,12755,1425,2839,1,26,1014,1573,1448,3743,474,618,128,587,1229,3865,.502,.038,.645,21.7,6.6,6.4,0.8,1.1,0.2,"May 10, 1973",Washington
Walt Williams,11,1993,2003,708,18818,2978,7013,976,2575,1453,1956,764,2794,1637,658,406,1321,2046,8385,.425,.379,.743,26.6,11.8,3.9,2.3,0.9,0.6,"Apr 16, 1970",Washington
Chris Wright,1,2013,2013,3,4,1,2,0,0,0,0,0,0,0,0,0,1,0,2,.500,,,1.3,0.7,0.0,0.0,0.0,0.0,"Nov 4, 1989",Washington
Sam Young,4,2010,2013,249,3966,560,1266,49,175,267,360,163,573,180,134,57,204,311,1436,.442,.280,.742,15.9,5.8,2.3,0.7,0.5,0.2,"Jun 1, 1985",Washington
DeVaughn Akoon-Purcell,1,2019,2019,7,22,3,10,0,4,1,2,1,4,6,2,0,2,4,7,.300,.000,.500,3.1,1.0,0.6,0.9,0.3,0.0,"Jun 5, 1993",Orlando
Gary Alexander,1,1994,1994,11,55,8,14,0,0,3,9,7,15,2,3,0,8,10,19,.571,,.333,5.0,1.7,1.4,0.2,0.3,0.0,"Nov 1, 1969",Jacksonville
Grayson Allen,6,2019,2024,339,8683,1197,2651,706,1714,470,543,171,1022,675,239,93,324,541,3570,.452,.412,.866,25.6,10.5,3.0,2.0,0.7,0.3,"Oct 8, 1995",Jacksonville
Randy Allen,2,1989,1990,70,789,114,258,0,8,24,45,52,145,23,17,20,30,109,252,.442,.000,.533,11.3,3.6,2.1,0.3,0.2,0.3,"Jan 26, 1965",Milton
Gilbert Arenas,11,2002,2012,552,19351,3722,8850,1079,3077,2879,3584,444,2168,2909,884,134,1744,1683,11402,.421,.351,.803,35.1,20.7,3.9,5.3,1.6,0.2,"Jan 6, 1982",Tampa
Trevor Ariza,18,2005,2022,1118,32953,4135,9804,1605,4579,1718,2350,1081,5356,2379,1628,355,1473,2205,11593,.422,.351,.731,29.5,10.4,4.8,2.1,1.5,0.3,"Jun 30, 1985",Miami
Chucky Atkins,11,2000,2010,696,17304,2479,6022,934,2565,971,1258,194,1186,2396,465,36,1018,1284,6863,.412,.364,.772,24.9,9.9,1.7,3.4,0.7,0.1,"Aug 14, 1974",Orlando
Dwayne Bacon,4,2018,2021,207,4012,571,1419,127,404,234,300,58,537,230,96,14,124,273,1503,.402,.314,.780,19.4,7.3,2.6,1.1,0.5,0.1,"Aug 30, 1995",Lakeland
Vin Baker,13,1994,2006,791,25737,4692,9675,39,181,2416,3787,2263,5867,1509,582,798,1756,2560,11839,.485,.215,.638,32.5,15.0,7.4,1.9,0.7,1.0,"Nov 23, 1971",Lake Wales
Scottie Barnes,3,2022,2024,211,7389,1369,2890,222,713,544,712,515,1563,990,238,204,455,480,3504,.474,.311,.764,35.0,16.6,7.4,4.7,1.1,1.0,"Aug 1, 2001",West Palm Beach
Otis Birdsong,12,1978,1989,696,21627,5347,10562,49,179,1801,2748,920,2072,2260,858,143,1491,1783,12544,.506,,.655,31.1,18.0,3.0,3.2,1.2,0.2,"Dec 9, 1955",Winter Haven
Steve Blake,13,2004,2016,870,20823,2061,5145,1037,2709,503,646,250,1816,3446,587,63,1222,1287,5662,.401,.383,.779,23.9,6.5,2.1,4.0,0.7,0.1,"Feb 26, 1980",Hollywood
Ricky Blanton,1,1993,1993,2,13,3,7,0,0,0,0,2,3,1,2,0,1,1,6,.429,,,6.5,3.0,1.5,0.5,1.0,0.0,"Apr 21, 1966",Miami
Tony Bobbitt,1,2005,2005,2,12,2,5,1,2,0,0,0,3,0,0,0,0,1,5,.400,.500,,6.0,2.5,1.5,0.0,0.0,0.0,"Oct 22, 1979",Daytona
Alex Bradley,1,1982,1982,39,331,54,103,0,1,29,48,31,65,11,12,5,28,37,137,.524,.000,.604,8.5,3.5,1.7,0.3,0.3,0.1,"Oct 30, 1959",Bradenton
Tony Bradley,6,2018,2023,179,1994,346,548,6,12,94,138,277,729,90,42,99,101,247,792,.631,.500,.681,11.1,4.4,4.1,0.5,0.2,0.6,"Jan 8, 1998",Bartow
Mike Brittain,2,1986,1987,38,248,26,52,0,0,11,21,12,53,7,4,12,22,57,63,.500,,.524,6.5,1.7,1.4,0.2,0.1,0.3,"Jun 21, 1963",Clearwater
Chaundee Brown Jr.,1,2022,2022,5,104,10,32,6,18,5,6,1,16,4,2,0,1,7,31,.313,.333,.833,20.8,6.2,3.2,0.8,0.4,0.0,"Dec 4, 1998",Orlando
Dee Brown,12,1991,2002,608,16843,2540,5822,605,1697,1073,1300,319,1569,2227,800,205,905,1264,6758,.436,.357,.825,27.7,11.1,2.6,3.7,1.3,0.3,"Nov 29, 1968",Jacksonville
Ticky Burden,3,1976,1978,134,2804,710,1601,8,36,334,454,134,268,194,151,10,181,277,1762,.443,,.736,20.9,13.1,2.0,1.4,1.1,0.1,"Feb 28, 1953",Haines City
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Calathes,2,2014,2015,129,2011,246,558,30,104,68,117,42,243,353,129,13,162,217,590,.441,.288,.581,15.6,4.6,1.9,2.7,1.0,0.1,"Feb 7, 1989",Casselberry
Vernon Carey Jr.,3,2021,2023,37,187,27,57,1,7,17,26,17,50,5,5,8,10,22,72,.474,.143,.654,5.1,1.9,1.4,0.1,0.1,0.2,"Feb 25, 2001",Miami
Vince Carter*,22,1999,2020,1541,46367,9293,21339,2290,6168,4852,6082,1658,6606,4714,1530,888,2590,3995,25728,.435,.371,.798,30.1,16.7,4.3,3.1,1.0,0.6,"Jan 26, 1977",Daytona Beach
Colin Castleton,1,2024,2024,16,59,9,16,0,0,6,6,6,12,3,2,0,3,11,24,.563,,1.000,3.7,1.5,0.8,0.2,0.1,0.0,"May 25, 2000",Pembroke Pines
Joe Chealey,2,2019,2020,5,41,1,10,0,4,2,2,0,0,2,4,0,2,3,4,.100,.000,1.000,8.2,0.8,0.0,0.4,0.8,0.0,"Nov 1, 1995",Orlando
Jordan Clarkson,10,2015,2024,716,19861,4290,9801,1318,3937,1531,1841,622,2405,2073,583,107,1330,1214,11429,.438,.335,.832,27.7,16.0,3.4,2.9,0.8,0.1,"Jun 7, 1992",Tampa
Norris Coleman,1,1988,1988,29,431,66,191,1,2,20,36,36,81,13,11,6,16,51,153,.346,.500,.556,14.9,5.3,2.8,0.4,0.4,0.2,"Sep 27, 1961",Jacksonville
James Collins,1,1998,1998,23,103,21,55,9,20,8,14,7,14,3,6,3,8,12,59,.382,.450,.571,4.5,2.6,0.6,0.1,0.3,0.1,"Nov 5, 1973",Jacksonville
Chris Corchiani,3,1992,1994,112,1313,131,311,21,78,133,163,27,129,243,73,4,120,159,416,.421,.269,.816,11.7,3.7,1.2,2.2,0.7,0.0,"Mar 28, 1968",Coral Gables
Marquis Daniels,10,2004,2013,548,11707,1772,3933,103,439,672,932,521,1552,966,509,137,644,882,4319,.451,.235,.721,21.4,7.9,2.8,1.8,0.9,0.3,"Jan 7, 1981",Jasper
Ben Davis,4,1997,2000,40,154,21,59,0,0,12,26,30,53,5,6,2,7,25,54,.356,,.462,3.9,1.4,1.3,0.1,0.2,0.1,"Dec 26, 1972",Vero Beach
Mike Davis,1,1983,1983,8,28,4,10,0,0,6,10,3,10,0,0,4,0,4,14,.400,,.600,3.5,1.8,1.3,0.0,0.0,0.5,"Aug 2, 1956",Jacksonville
Darryl Dawkins,14,1976,1989,726,17235,3477,6079,2,15,1777,2593,1125,4432,917,345,1023,1621,2784,8733,.572,,.685,23.7,12.0,6.1,1.3,0.5,1.4,"Jan 11, 1957",Orlando
Darius Days,1,2023,2023,4,25,5,12,3,10,2,2,1,6,1,0,1,0,2,15,.417,.300,1.000,6.3,3.8,1.5,0.3,0.0,0.3,"Oct 20, 1999",Gainesville
Mickey Dillard,1,1982,1982,33,221,29,79,0,4,15,23,6,15,34,8,2,17,40,73,.367,.000,.652,6.7,2.2,0.5,1.0,0.2,0.1,"Oct 15, 1958",Hollywood
Keyon Dooling,13,2001,2013,728,14134,1810,4356,446,1277,1001,1253,132,964,1601,463,75,803,1221,5067,.416,.349,.799,19.4,7.0,1.3,2.2,0.6,0.1,"May 8, 1980",Ft. Lauderdale
Zabian Dowdell,1,2011,2011,24,292,51,125,3,10,16,17,5,20,51,20,2,29,30,121,.408,.300,.941,12.2,5.0,0.8,2.1,0.8,0.1,"Sep 10, 1984",Pahokee
Jarell Eddie,3,2016,2018,34,218,26,86,19,65,16,17,3,31,5,7,1,2,6,87,.302,.292,.941,6.4,2.6,0.9,0.1,0.2,0.0,"Oct 30, 1991",Tampa
Doug Edwards,3,1994,1996,85,838,71,188,0,6,61,86,61,153,60,17,27,57,90,203,.378,.000,.709,9.9,2.4,1.8,0.7,0.2,0.3,"Jan 21, 1971",Miami
Keon Ellis,2,2023,2024,73,1049,114,248,76,180,30,42,36,132,91,56,30,38,122,334,.460,.422,.714,14.4,4.6,1.8,1.2,0.8,0.4,"Jan 8, 2000",Eustis
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Evans,13,2003,2015,809,15572,1107,2379,1,11,1074,2036,1984,5765,458,566,115,897,1895,3289,.465,.091,.528,19.2,4.1,7.1,0.6,0.7,0.1,"May 18, 1980",Pensacola
Daniel Ewing,2,2006,2007,127,1683,162,416,36,122,71,91,32,158,174,69,10,107,148,431,.389,.295,.780,13.3,3.4,1.2,1.4,0.5,0.1,"Mar 26, 1983",Milton
Alex Fudge,1,2024,2024,6,40,6,15,1,5,2,2,4,5,0,3,0,2,2,15,.400,.200,1.000,6.7,2.5,0.8,0.0,0.5,0.0,"May 6, 2003",Jacksonville
Carl Fuller,2,1971,1972,76,1214,176,386,0,1,81,135,109,358,60,,,82,220,433,.456,.000,.600,16.0,5.7,4.7,0.8,,,"Jan 10, 1946",St. Augustine
Alonzo Gee,8,2010,2017,417,9071,1001,2309,186,572,566,751,389,1360,441,379,101,447,792,2754,.434,.325,.754,21.8,6.6,3.3,1.1,0.9,0.2,"May 29, 1987",Riviera Beach
Marcus Georges-Hunt,2,2017,2018,47,272,23,55,5,17,22,31,8,25,10,7,0,5,37,73,.418,.294,.710,5.8,1.6,0.5,0.2,0.1,0.0,"Mar 28, 1994",Miami
Artis Gilmore*,17,1972,1988,1329,47134,9403,16158,3,20,6132,8790,4816,16330,3050,648,3178,3926,4529,24941,.582,,.698,35.5,18.8,12.3,2.3,0.6,2.4,"Sep 21, 1949",Chipley
Anthony Goldwire,8,1996,2006,266,4951,580,1425,206,533,301,380,72,359,737,167,9,264,388,1667,.407,.386,.792,18.6,6.3,1.3,2.8,0.6,0.0,"Sep 6, 1971",West Palm Beach
RaiQuan Gray,2,2023,2024,4,74,16,29,5,12,2,2,5,16,13,1,2,5,5,39,.552,.417,1.000,18.5,9.8,4.0,3.3,0.3,0.5,"Jul 7, 1999",Fort Lauderdale
Kenny Green,2,1986,1987,60,625,108,262,0,1,49,68,33,101,16,9,11,50,61,265,.412,.000,.721,10.4,4.4,1.7,0.3,0.2,0.2,"Oct 11, 1964",Eustis
Taurean Green,1,2008,2008,17,74,7,25,2,11,11,12,0,10,11,2,0,9,5,27,.280,.182,.917,4.4,1.6,0.6,0.6,0.1,0.0,"Nov 28, 1986",Fort Lauderdale
Orien Greene,4,2006,2011,131,1555,127,328,11,52,61,95,49,195,155,98,15,144,228,326,.387,.212,.642,11.9,2.5,1.5,1.2,0.7,0.1,"Feb 4, 1982",Gainesville
Glenn Hagan,1,1982,1982,4,25,3,7,0,0,1,1,2,4,8,3,0,1,7,7,.429,,1.000,6.3,1.8,1.0,2.0,0.8,0.0,"Jun 25, 1955",Sanford
Shaler Halimon,5,1969,1973,254,3648,667,1666,1,9,251,390,74,781,423,,,89,418,1586,.400,,.644,14.4,6.2,3.1,1.7,,,"Mar 30, 1945",Tampa
Tom Hammonds,12,1990,2001,687,10419,1410,2940,0,11,797,1154,733,2243,378,167,136,529,1244,3617,.480,.000,.691,15.2,5.3,3.3,0.6,0.2,0.2,"Mar 27, 1967",Fort Walton
Udonis Haslem,20,2004,2023,879,21719,2669,5462,9,71,1239,1639,1615,5791,733,424,252,810,2069,6586,.489,.127,.756,24.7,7.5,6.6,0.8,0.5,0.3,"Jun 9, 1980",Miami
Killian Hayes,4,2021,2024,210,5479,671,1758,166,599,196,253,81,619,1090,245,93,418,534,1704,.382,.277,.775,26.1,8.1,2.9,5.2,1.2,0.4,"Jul 27, 2001",Lakeland
Alvin Heggs,1,1996,1996,4,14,3,5,0,0,2,3,1,2,0,0,0,0,0,8,.600,,.667,3.5,2.0,0.5,0.0,0.0,0.0,"Dec 12, 1967",Jacksonville
Taylor Hendricks,1,2024,2024,40,856,108,240,53,140,23,29,46,185,32,28,30,27,77,292,.450,.379,.793,21.4,7.3,4.6,0.8,0.7,0.8,"Nov 22, 2003",Fort Lauderdale
Dewan Hernandez,1,2020,2020,6,28,5,14,1,2,3,5,5,14,3,1,0,3,6,14,.357,.500,.600,4.7,2.3,2.3,0.5,0.2,0.0,"Dec 9, 1996",Miami
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerome James,9,1999,2009,358,4771,650,1339,0,2,240,389,393,1099,118,92,384,403,989,1540,.485,.000,.617,13.3,4.3,3.1,0.3,0.3,1.1,"Nov 17, 1975",Tampa
Justin James,2,2020,2021,72,542,87,195,23,67,31,57,15,62,40,14,12,23,40,228,.446,.343,.544,7.5,3.2,0.9,0.6,0.2,0.2,"Jan 24, 1997",Port St. Lucie
Tim James,3,2000,2002,43,261,26,79,1,3,15,23,23,46,11,2,9,13,33,68,.329,.333,.652,6.1,1.6,1.1,0.3,0.0,0.2,"Dec 26, 1976",Miami
Chris Johnson,4,2013,2016,147,2274,230,587,104,339,86,103,71,295,93,89,31,80,212,650,.392,.307,.835,15.5,4.4,2.0,0.6,0.6,0.2,"Apr 29, 1990",Orlando
Clemon Johnson,10,1979,1988,761,13310,1699,3454,0,5,704,1134,1276,3508,744,349,717,767,1666,4102,.492,,.621,17.5,5.4,4.6,1.0,0.5,0.9,"Sep 12, 1956",Monticello
Eddie Johnson,10,1978,1987,675,19975,4015,8436,104,319,2029,2564,470,1522,3436,761,89,1717,1706,10163,.476,,.791,29.6,15.1,2.3,5.1,1.1,0.1,"Feb 24, 1955",Ocala
Frank Johnson,10,1982,1994,596,12897,1947,4433,53,243,990,1303,309,1025,2476,570,36,1054,1116,4937,.439,.218,.760,21.6,8.3,1.7,4.2,1.0,0.1,"Nov 23, 1958",Weirsdale
Dominique Jones,3,2011,2013,80,741,83,227,2,21,78,107,33,114,144,29,10,76,64,246,.366,.095,.729,9.3,3.1,1.4,1.8,0.4,0.1,"Oct 15, 1988",Lake Wales
Eddie Jones,14,1995,2008,954,32778,4932,11286,1546,4147,2745,3394,761,3857,2812,1620,580,1507,2483,14155,.437,.373,.809,34.4,14.8,4.0,2.9,1.7,0.6,"Oct 20, 1971",Pompano Beach
James Jones,14,2004,2017,709,11098,1205,3003,776,1937,531,632,226,1276,366,226,218,231,930,3717,.401,.401,.840,15.7,5.2,1.8,0.5,0.3,0.3,"Oct 4, 1980",Miami
Jumaine Jones,8,2000,2007,471,9780,1294,3052,425,1218,312,443,552,1987,408,307,144,388,870,3325,.424,.349,.704,20.8,7.1,4.2,0.9,0.7,0.3,"Feb 10, 1979",Cocoa
Solomon Jones,8,2007,2014,281,3092,301,645,1,9,236,329,257,654,99,58,154,161,554,839,.467,.111,.717,11.0,3.0,2.3,0.4,0.2,0.5,"Jul 16, 1984",Eustis
Greg Kelser,6,1980,1985,305,6032,1097,2255,5,30,762,1110,609,1402,411,239,150,658,904,2961,.486,.167,.686,19.8,9.7,4.6,1.3,0.8,0.5,"Sep 17, 1957",Panama City
Tarence Kinsey,3,2007,2009,109,1340,186,411,23,71,116,142,42,147,53,68,1,71,102,511,.453,.324,.817,12.3,4.7,1.3,0.5,0.6,0.0,"Mar 21, 1984",Tampa
Curtis Kitchen,1,1987,1987,6,31,3,6,0,1,3,4,4,9,1,2,3,0,4,9,.500,.000,.750,5.2,1.5,1.5,0.2,0.3,0.5,"Jan 30, 1964",Cape Coral
